MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday
7.2,18.9,0,2.6,9.4,30,11,13,65,49,1023.7,1020.6,0
12.7,21.1,0,4.2,0,24,6,7,65,64,1016.5,1015.8,0
12.3,20.3,0,2.2,3.8,22,11,9,79,51,1022.2,1020.3,0
9.4,19.6,0,1.8,4.4,30,13,13,60,55,1020.4,1015.9,0
13.8,25.7,0,3.4,7.5,30,13,11,64,52,1012.8,1008.1,0
14.7,22.9,1.6,3.6,3.5,54,17,20,92,64,1003.8,1003.3,1
15,18.9,6.6,3.4,2.6,61,9,13,66,65,1009.9,1006.5,1
11.8,17.6,8,5.2,6.1,69,19,28,59,57,1010.3,1010.3,1
13.1,19.9,3,1.2,2.3,39,2,13,90,55,1018.1,1018.2,1
14.5,21.4,0.2,3.4,4.9,31,9,15,62,57,1021.1,1020.7,0
9.7,21.6,2.2,3.4,7.5,24,7,11,84,59,1024.7,1022.4,1
7.9,23.7,0,2.4,11,33,9,17,71,49,1021.7,1018.4,0
11,21.2,0.4,3.8,10.9,26,9,13,72,48,1022.7,1020.4,0
5.8,22.1,0,4,10.8,28,7,13,67,46,1023.5,1021.8,0
10.3,22.8,0,4,10.8,30,9,15,76,61,1024.2,1020.7,0
11.9,24.6,0,6.2,10.9,33,17,9,61,36,1020.5,1015.6,0
12,26.2,0,4.8,10.6,31,6,17,53,35,1015.9,1012.7,0
11.2,24,0,5,10.8,35,11,20,66,49,1017.4,1016.7,0
10.9,24.6,0,5.6,10.8,22,7,11,72,52,1023,1019.2,0
13,34.2,0,5,11.1,46,20,22,37,43,1014.1,1009.4,0
15.9,21.9,0,6.8,2,56,22,4,55,94,1004.5,1008,0
9.4,18.1,35.8,1,10.1,35,15,17,63,52,1022.5,1021.9,1
6.5,17.1,0,4,0,17,4,9,65,58,1027.5,1025.2,0
6.8,21.6,0,2.6,10.9,28,7,11,66,48,1025.7,1022.4,0
8.3,22.5,0,3.6,10.8,24,2,11,66,58,1020.8,1018.2,0
11.7,23,0,4,10.9,39,13,17,65,47,1016.5,1012.9,0
15.4,18.2,11.4,4.4,3.1,61,26,22,93,69,1006.2,1011.1,1
13.9,20.3,3.8,5.2,6.2,35,9,15,76,57,1016.8,1016.5,1
12.6,21.6,3.4,2.8,7.7,31,9,11,93,65,1017.6,1017.4,1
12.2,23.4,0.6,3.8,9.7,26,11,11,57,53,1023.7,1020.2,0
11.6,28.9,0,5.2,7.3,31,13,11,49,35,1018.7,1013.9,0
16.4,24.7,0,5.8,9,35,13,15,72,71,1013.9,1013,0
11.1,22.4,0,5.6,11.4,31,7,13,68,54,1019.2,1017,0
10.8,25.4,0,4.4,11.7,24,9,11,63,33,1017.5,1012.8,0
13,19.7,4.2,5.2,6.1,57,11,24,76,54,1008.7,1010.2,1
10.8,19.4,8.8,4.4,11.1,31,15,15,56,48,1023.5,1021.7,1
5.8,22.2,0,5.4,11.5,26,6,15,58,42,1020.2,1016.8,0
7.7,21.7,0,5,11.1,30,4,13,58,55,1016.9,1016.3,0
15.4,20.8,5,5.4,10.6,37,17,17,63,47,1021.6,1021.9,1
11.1,22.3,0,5.4,11.7,31,6,15,63,51,1024,1020.5,0
9.7,21,0,6,9.6,33,11,17,64,51,1020.6,1018.1,0
11.4,21.8,0,5,6.6,26,13,11,70,47,1021.9,1020.3,0
10.2,25.8,0,5.8,11.8,31,13,19,51,45,1024.6,1020.8,0
9.8,30.9,0,5.8,11.8,33,13,17,29,26,1020.7,1017,0
10.8,35.4,0,8,11.9,31,7,13,32,25,1015.4,1010.3,0
16.2,27.8,0,9.6,11,39,7,19,46,54,1009,1009.8,0
14.3,24.6,0,6.8,8.3,31,6,17,64,50,1015.5,1012.4,0
16,25.2,0.6,6,7.7,37,13,17,64,48,1011,1009.6,0
13.8,19.3,12,5.8,2.5,35,9,20,87,67,1015.6,1013,1
10.3,21.1,3,1.8,11.7,33,11,19,64,62,1018.1,1018.6,1
8.2,25.1,0,5.4,12,28,9,15,65,49,1022.6,1019.2,0
15,31.9,0,6.2,11.6,46,20,17,47,68,1014.3,1012.2,0
14.3,23.4,2.2,6.4,10.4,31,11,17,64,62,1015.7,1016,1
12.6,26,0,10,11.6,28,7,15,56,47,1017.9,1014.2,0
13.4,22.3,0,6,5.3,31,17,15,57,63,1017.8,1017.7,0
16.2,22.3,0.2,5,8,35,13,17,52,51,1022,1021.7,0
10.1,24.7,0.6,5.2,12.5,35,6,20,58,53,1023.2,1019.3,0
13.4,29.9,0,4.3,8.2,28,9,15,55,47,1016.3,1012.5,0
17.8,27.9,0,7.2,9.8,30,7,15,59,55,1013.5,1011.8,0
14.9,22.2,0,6,8.2,41,15,17,73,54,1014.5,1013.6,0
14.9,23.8,0.4,5.4,11.2,35,15,17,48,47,1017.1,1015.6,0
12,30.7,0,8,12.7,33,13,9,42,23,1018.2,1013.6,0
13.4,23.1,0,8,9.2,33,9,17,67,60,1012.6,1013.3,0
13.4,22.9,0,5.4,11.5,37,13,22,55,39,1020.8,1021.2,0
10.3,27.8,0,7.2,12.6,31,9,19,54,45,1022.9,1019.7,0
12.2,28.6,0,7.4,12.4,35,9,13,56,44,1019,1014.9,0
12.8,22.3,0,8,5.5,41,9,17,62,58,1012,1008,0
15.3,22.2,2.2,4.8,11.6,37,17,17,51,41,1013.8,1015.9,1
11.8,26,0,8,12.8,37,9,24,53,49,1021.6,1019.3,0
12.6,37.8,0,8.2,11.9,30,11,9,42,15,1016.4,1010,0
16.5,24.2,2,7,8.9,37,13,15,74,59,1015.1,1012.8,1
14.2,24.7,1.2,7,12.3,35,11,15,47,52,1016.7,1015.9,1
14.8,22.5,0,7.6,6.9,46,13,22,44,52,1018.4,1016.8,0
11,21.6,0,7.2,12.4,44,20,17,49,32,1022.9,1021.1,0
9.1,23.2,0,8.6,13.3,43,15,17,42,42,1026.9,1022.6,0
10.8,26,0,7.6,13,35,15,17,46,33,1021,1015.8,0
11.1,30.7,0,8,12.2,28,7,17,44,28,1014,1010.4,0
13.6,27.9,0,8,13.1,26,11,11,55,44,1012.8,1010.9,0
15.2,25.9,0,7.8,8.5,33,9,17,48,61,1008.9,1010,0
7.3,18.5,1.6,2,3.8,48,7,13,92,59,1019.2,1014.8,1
7.5,16.3,7.4,2.2,9.6,50,13,15,72,49,1022.3,1020.9,1
3.3,16.8,0,3.2,10.2,22,6,9,66,40,1025.3,1022.3,0
3.8,17.1,0,3.4,10.6,26,9,9,66,42,1026.6,1023.5,0
6.2,18.7,0,3.4,9.6,52,13,15,69,45,1025.4,1019.5,0
12,21.5,0,4.6,3.7,43,17,13,46,40,1012.9,1007.6,0
11.2,17,31,2.6,5.5,50,15,24,78,72,1003.1,1003.6,1
10.9,16.5,7.6,3.4,6,43,15,22,69,63,1011.3,1010.8,1
11.1,17.6,0,2.2,8.3,30,11,15,70,57,1016.7,1015.4,0
4.5,18.2,0,1.6,6.4,30,11,9,77,57,1018.2,1015.3,0
10.9,17.2,9.8,2,5,41,9,26,96,60,1012.7,1014.3,1
5.3,17.2,1.6,2.8,10.4,28,6,13,75,54,1026.5,1023.7,1
5.3,17.2,0,4.2,3.9,26,2,13,71,56,1023.4,1020.7,0
6.8,19.5,0,1.2,10.3,28,7,9,79,43,1025.5,1021.8,0
9,22.2,0,2.8,7.3,30,2,17,67,44,1021.3,1016.8,0
9.5,19.9,0,2.8,9.8,52,9,15,78,59,1018.1,1015.3,0
7.2,19.6,0,2.6,8.6,35,9,13,80,58,1013.4,1009.2,0
12.3,17.5,6.2,3,7.9,57,20,19,62,54,1012.2,1013.9,1
11.6,17.9,5.4,3.8,8.6,43,11,9,58,49,1024.2,1023.5,1
7,19.2,0,4,4,24,7,11,74,62,1025.1,1021.7,0
12.3,20.5,0,1.4,4,30,9,15,82,64,1021.3,1018.8,0
11.9,16.5,0,4.2,8.7,43,15,13,64,57,1024.5,1023,0
9,17.8,0,2,9.3,41,19,17,57,41,1028.3,1024.9,0
8.5,18,0,4,10.3,39,15,13,50,32,1029,1025.3,0
6.9,20,0,5,11,30,13,20,57,44,1027.5,1022.8,0
4.3,18.6,0,3.2,7.2,41,6,19,59,56,1017.4,1012.8,0
7.1,17.3,5.8,3,10.2,33,20,9,60,45,1021.4,1020.8,1
5,18.2,0,3.6,9.4,24,17,6,56,41,1026.6,1023.7,0
3.7,19.1,0,3,2.7,54,11,19,62,68,1017.9,1013.6,0
5.9,15.8,13.8,3.8,9.3,61,13,15,65,63,1017.3,1017.5,1
6.5,19.6,0,2.6,10.4,22,7,9,58,44,1022.1,1019.4,0
5.2,23.1,0,2.2,10.9,22,7,9,66,34,1019.4,1015.4,0
7.2,18.8,0,4,3.6,35,7,17,74,74,1011.5,1011.5,0
10.2,15.6,10.2,1.4,7.8,48,15,20,61,55,1015.5,1015.5,1
6.3,17.5,1.2,3,7.1,30,6,15,71,49,1018.3,1014.4,1
8.9,16.7,15.6,2.4,8,35,15,17,82,49,1018,1017.7,1
4.5,18.3,0,3,4,31,11,15,67,62,1021.1,1018.7,0
12,19.7,3.6,2.8,5.9,70,15,20,62,68,1013.4,1011,1
6.4,15.8,5.4,3,11.1,31,15,17,55,49,1024.1,1022.4,1
4.4,18.7,0,5,11.3,28,15,11,54,46,1021.8,1015.5,0
6.5,19.1,0,3.2,5.2,39,7,19,63,63,1008.7,1007.1,0
12.3,16.5,4.6,1,7,70,28,30,63,64,1004.5,1006.8,1
10,17.5,2.8,5.2,8.4,46,19,19,58,54,1016.8,1017.9,1
9.1,18.8,0,4,1.8,31,11,13,70,80,1019.9,1019.2,0
11.2,21,0.8,3.6,7.8,30,7,15,85,62,1018.7,1016.1,0
9,23.2,0,3,11.7,28,11,13,69,51,1013.9,1010,0
12.3,22.4,0,2.2,6.6,43,13,17,72,63,1010.7,1010.5,0
14.7,24.3,1.2,3,8.7,37,13,17,83,56,1012.8,1009.7,1
15.3,18.8,9,5.4,1.9,44,9,17,91,71,1008.3,1008.9,1
13,18.2,5.2,3,6.7,44,19,22,71,44,1021.7,1022.4,1
6.5,20.7,0,4.4,11.7,35,9,17,56,48,1029.6,1026.4,0
8.9,26.2,0,5,11.8,31,9,9,54,29,1026.1,1021.5,0
13.9,33.1,0,6.4,11.8,37,20,11,30,15,1016.8,1011.3,0
11.1,24.5,0,7,11.7,31,9,13,75,60,1011.8,1010.7,0
16,21.4,0.6,3.4,8.6,43,17,19,62,49,1012.3,1010.9,0
10.4,17.2,4.8,5.2,8.1,54,19,22,63,49,1016.6,1018.9,1
7.8,19.4,1.4,5.4,11,35,11,19,50,51,1026.6,1024.3,1
9.3,19.8,0,4.4,6.6,33,11,19,61,58,1025.5,1022.6,0
10.8,21.6,0,4,11.9,31,13,17,55,48,1023.9,1019.7,0
8.1,19.8,0,6,10.1,37,9,19,61,57,1017.4,1013.9,0
11.1,19.1,2.6,4.8,12,43,15,24,52,46,1019.7,1019.7,1
7.9,22,0,5.4,12,31,15,7,46,28,1028.2,1023.8,0
9.5,28.5,0,4.8,12,37,17,13,34,14,1023.1,1016.9,0
10.2,29.5,0,8.8,12.5,31,7,13,27,19,1012,1010,0
10.7,22,0,6.6,10.6,37,11,19,64,56,1013.5,1011.9,0
8.9,21.4,0,4.8,10.3,35,6,17,51,62,1016.7,1016.4,0
8.4,22.3,0,4.4,11.5,31,6,13,63,47,1020.7,1018.6,0
9.9,21.9,0,4,11.8,39,13,19,59,48,1020.9,1018.3,0
9.8,22.4,0,6.4,12.2,33,15,20,55,43,1015.3,1012.2,0
15,20,1.4,6,8.4,50,13,20,77,51,1013.1,1014.5,1
8.9,21.2,3,4.8,12.1,37,15,22,42,44,1023.7,1020.3,1
9.7,22.5,0,5.4,12.2,44,13,20,53,48,1021.8,1018.9,0
11.2,25.6,0,7.2,12.4,31,11,17,50,45,1020.2,1015.2,0
12,30.8,0,7.4,12.5,33,7,15,45,30,1014.5,1010.8,0
13.2,22.9,0,9.2,12.6,39,15,22,65,57,1016.8,1016.8,0
16,26.1,0,5.8,9.3,33,9,19,69,53,1022,1018.5,0
14.1,37,0,6.6,12.8,31,11,15,45,30,1017.8,1012.7,0
18.2,25,0,8.6,12.5,44,15,19,64,67,1014.1,1015.1,0
11.5,22.4,0,7.6,12.6,39,13,20,47,50,1019.4,1016.5,0
9.4,23.6,0,7.2,12.4,41,7,15,50,46,1014.2,1010.2,0
13,21.4,0,8.4,8.1,37,13,20,58,44,1011.4,1010.5,0
8.2,21.8,0,5,8,41,11,15,52,87,1011.6,1009.2,0
11.2,21.2,0.4,6,10,39,17,17,50,49,1016.2,1016.4,0
8.2,22.5,0,6,12.2,39,9,20,46,52,1022.1,1020.3,0
11.6,31.1,0,7,12.9,31,13,13,44,32,1023,1017.7,0
14.1,36.9,0,9.8,12.9,43,24,11,16,9,1014.1,1008.5,0
17.3,35.8,0,10,12.5,39,15,15,18,64,1005.7,1004.6,0
18.6,21.6,0,7.8,4.3,39,7,9,63,64,1004.6,1007.8,0
10.6,21.8,14,3.8,13.2,37,9,20,44,46,1022.7,1021.1,1
9.9,30.3,0,7.8,12.8,31,11,17,42,30,1020,1015.7,0
11.8,25.6,0,8.4,12.9,41,7,19,50,52,1013.4,1012.1,0
15.3,23.5,0,9.2,10.6,46,17,24,43,47,1016.4,1015.6,0
10.2,21.8,0,7.4,12.6,37,9,17,49,40,1020.9,1018.2,0
13,28.2,0,7.4,13.2,37,11,20,39,38,1019.7,1016,0
14.3,33,0,9.4,13.2,39,13,19,34,22,1018.4,1015.8,0
18,33.9,0,12.6,13,37,13,19,34,25,1018.4,1015.3,0
16.7,35.4,0,11.6,13,35,15,11,35,14,1017.3,1013.6,0
18.7,38.2,0,11.8,13.1,31,17,9,23,11,1013.8,1010.4,0
17.1,31,0,11.4,13.2,37,9,17,45,38,1013.2,1013.2,0
15.2,29.5,0,9.2,13.1,33,6,15,45,45,1015.4,1013.5,0
15.3,25.9,0,10.2,13.2,39,13,19,60,50,1017.3,1013.6,0
15.1,26.6,0,8,13.1,43,7,22,52,52,1014.5,1012.9,0
13.7,24.3,0,9,10.2,37,9,17,58,43,1016.4,1013.9,0
14,27.9,0,7.4,12.8,33,9,13,46,39,1012.7,1009.1,0
15.7,23.4,0,7.8,9.6,35,15,15,55,64,1009.1,1008.8,0
14.6,23.6,1.8,6.2,12.2,41,15,20,42,41,1015.3,1012.9,1
12.8,23.8,0,10,12.7,41,13,22,55,44,1015.4,1014.1,0
12.9,24.7,0,11.8,12.7,33,7,17,55,46,1016.9,1014.1,0
17.8,24.1,0,8.6,11.3,41,19,19,64,45,1016.5,1015.7,0
13.3,30,0,11.4,11.3,33,15,17,40,34,1020.1,1015.4,0
14.1,35.8,0,8,13.3,41,13,19,27,17,1014.6,1011.7,0
16.2,37.6,0,12,13.3,35,20,13,16,25,1010.6,1009.8,0
18.2,28.6,0,10.6,8,43,15,13,67,42,1011.8,1007.5,0
17.7,24.6,7.8,7.6,6,43,11,20,74,57,1010.1,1011.2,1
14.4,24.8,0,5.2,11.8,39,15,19,55,46,1020.6,1018.3,0
15.6,30.1,0,8.6,13.3,31,15,15,54,46,1021.5,1016.6,0
18.3,33.7,0,9,10.2,37,15,17,36,25,1012.1,1009.7,0
17.9,30.8,0,10.6,13.3,44,13,15,50,28,1013.9,1010.8,0
14.2,30,0,11,13.1,44,13,17,45,44,1014,1010.2,0
15.5,24.2,0,10.4,13.1,46,13,22,56,54,1012.7,1012.8,0
14.5,27.3,0,8.8,13.2,35,9,20,49,46,1016.8,1013.8,0
16,34.3,0,10,13.3,35,11,11,44,20,1015.2,1010.2,0
20.3,42.4,0,11.4,13,41,19,9,29,14,1008,1001.7,0
20,27.1,0,13.2,9.4,39,17,20,69,51,1010.1,1008.5,0
17.3,32.6,0,9.4,13.2,43,9,22,40,31,1009,1005.7,0
19.2,29.9,0,13,13.1,44,11,22,45,50,1007.1,1004.8,0
17.9,32.7,0,11.8,13.2,43,17,17,50,38,1011.3,1007.6,0
16.2,32.7,0,12.2,13.1,41,11,19,46,47,1006.7,1003.7,0
16.3,22.5,0.6,8.4,11.1,56,22,28,51,47,1005.9,1006.8,0
13.4,22.9,0,8.2,13.1,46,15,20,51,44,1012.1,1011,0
11.8,24.2,0,9.6,13.2,33,9,15,53,46,1013.8,1010.3,0
13.1,23.2,0,7,13.1,50,4,24,52,50,1008.9,1008.3,0
13.1,27.4,0,8,13.2,43,11,19,54,47,1016.3,1013.4,0
16.3,31.3,0,12.6,13.3,35,13,19,45,40,1017.2,1013.1,0
18.2,37.1,0,11.6,13.2,37,15,9,35,15,1013.8,1010,0
18.2,40,0,12.2,13.3,35,11,17,27,15,1010.7,1007.4,0
18.9,40.9,0,12.6,13.3,33,20,15,19,12,1007.7,1005.2,0
20,24.9,0,11.8,8.3,48,11,19,76,59,1007.7,1007.6,0
16.9,23.2,0,10,9.3,44,19,20,46,55,1011.8,1009.6,0
13.8,24.9,0,7.2,12.9,43,7,20,54,50,1012.5,1009.9,0
13.7,30.6,0,7.8,13.1,39,9,22,43,41,1011.7,1009.3,0
17,35.4,0,10,13.1,37,15,19,43,31,1012.1,1008,0
17.3,35.5,0,12.6,13.1,33,9,17,33,27,1010.4,1008.3,0
21.2,36,0,12.4,13.1,39,9,15,40,37,1006.1,1003.6,0
17.1,23.5,0.4,10.6,10.8,48,20,22,51,51,1008.2,1008.9,0
11.5,26,0,8.2,13.1,37,9,20,46,42,1015.7,1012.5,0
14.3,37.2,0,9,13.1,35,9,15,37,18,1013.2,1009.7,0
15.3,35.1,0,13,13.1,39,6,19,34,41,1008.4,1006.1,0
17.7,26,0,10,11.5,50,13,26,57,53,1010.3,1009.3,0
16.1,30.5,0,7.4,13.2,37,13,13,49,29,1014.5,1010.9,0
16.7,33.8,0,13.2,9.2,41,15,20,48,30,1011,1006.4,0
17.3,24.1,0,10,11.8,44,15,22,54,54,1011.8,1011,0
12.4,26.9,0,10,13.1,31,9,17,49,46,1012.3,1009.8,0
14.9,33.1,0,8.2,13,39,7,17,48,36,1009,1005.4,0
16.8,24.4,0,9.2,13,46,15,22,61,48,1010.1,1010.7,0
12.7,25,0,9.2,12.7,39,11,20,54,45,1016.8,1015.5,0
13.5,32.2,0,9.4,13.2,35,13,17,43,30,1018,1014.7,0
15.8,39.4,0,10.8,13.2,31,13,15,32,20,1016.8,1013,0
21.3,42,0,13.8,13,37,19,11,17,9,1012.9,1009.3,0
21.4,34,0,14.2,12.9,43,9,19,45,39,1009.9,1007.8,0
20.1,38.8,0,13,12.7,39,9,17,42,33,1008.8,1004.5,0
21.4,25.8,6.2,11.2,0.3,30,7,2,90,75,1011.3,1010.3,1
16.7,20.3,7,1.4,0,33,9,9,92,93,1016.8,1014.4,1
16.1,22.9,31.8,3.6,0,28,7,9,92,87,1014.7,1012.3,1
16.5,30.3,2.8,1,11.2,28,9,13,64,54,1017.9,1015.7,1
19.2,31.8,0,6.4,8,28,13,9,72,50,1017.2,1012,0
19.3,32.6,0,5.4,12.2,35,7,17,53,44,1009.1,1006.9,0
16.5,27.6,0,9.8,12.5,37,11,17,62,55,1009.2,1007.5,0
19,30.4,0,10.4,12.6,35,11,13,55,36,1012.1,1008.7,0
16.7,34.1,0,9.6,12.3,39,13,11,51,30,1010.7,1005.8,0
20.8,30.3,0,9.6,7.8,50,6,24,57,63,1004.3,1004.4,0
14.9,26.6,0,7.6,12.5,50,20,17,52,26,1012.7,1009.9,0
14.1,17.4,2.6,10,0,44,11,13,86,85,1012.5,1008.8,1
14.8,22.4,114.4,14.4,0,41,19,9,92,94,1007.5,1007.2,1
16.5,26.2,15,2,4.6,50,13,15,74,65,1010.3,1010.8,1
20.1,28.3,0,3.8,7.5,43,20,17,72,55,1015.1,1013.9,0
21.4,34,0,10.6,7.2,28,15,9,67,51,1013.4,1010.4,0
23.8,30.7,0,4.6,11,30,9,11,72,58,1012.4,1012.4,0
20.6,32.4,0,8,9,22,11,13,71,52,1015.1,1011.9,0
18.6,30.8,0,8.2,11.3,28,9,13,62,47,1014.9,1012.3,0
16.2,32.4,0,8.4,12.3,31,9,11,53,33,1018.5,1015.7,0
17.9,35.1,0,9,12.4,33,15,13,51,32,1019.4,1015.7,0
23.4,37.7,0,11,12.3,33,17,13,33,38,1014.3,1011.4,0
20.4,26.4,0,8.8,11.3,35,11,17,65,56,1013.4,1010.7,0
16.5,22.1,2.4,12,10.2,48,26,22,57,45,1014.3,1015.5,1
10.1,24.1,0,7,11.9,33,13,17,59,49,1021.9,1019.8,0
12.7,30.6,0,7.8,11.9,31,7,13,58,42,1021.9,1018.7,0
16.2,36.5,0,9.6,12.1,33,17,13,42,18,1020.6,1016.8,0
18.3,39.3,0,9.8,12.1,31,15,7,28,12,1015.5,1011.3,0
18,29.4,0,10.8,12.1,30,13,13,69,53,1011.7,1011.6,0
15.7,29.8,0,5.8,11.8,33,6,13,55,47,1015.3,1013.5,0
17.9,33,0,7.4,11.9,24,7,13,57,45,1014.8,1012.3,0
20.1,37.7,0,8.4,11.5,41,9,11,55,34,1013.8,1010.9,0
22.9,29.9,2.4,10,0.7,26,11,9,89,81,1015.4,1015.5,1
20.3,35.2,0.2,2.2,11.1,28,6,17,66,45,1016.2,1013.2,0
22.9,36.1,0,9,11.6,26,7,13,51,35,1015.6,1012.6,0
21.3,36.2,0,9.2,11.4,35,13,7,56,29,1015.9,1012,0
19.2,34.7,0,8,11.8,26,2,13,54,38,1013.4,1010.6,0
17.9,33.8,0,9,10.8,30,2,15,73,51,1013.2,1009.3,0
20.7,34.5,0,7.4,11.7,28,7,9,57,41,1010.9,1008.1,0
18.1,31.9,0,7.6,11,31,9,11,68,43,1012.8,1009.3,0
19.5,29.9,0,7,11.3,39,17,17,62,39,1013.5,1011.1,0
15.6,30.9,0,7.4,10.9,37,17,15,58,31,1017,1013.3,0
18.5,24.8,0,11.2,0.5,37,11,9,48,87,1011.2,1008.5,0
20.6,24.2,8.4,2.2,3.9,39,13,19,75,58,1007.4,1008.6,1
18.7,24.1,2.4,5,7.3,46,17,22,70,56,1011.1,1010.1,1
16.6,24,1.6,5.8,10.6,35,17,19,59,39,1019.3,1017.9,1
13,28.3,0,8,11.1,31,13,4,52,29,1018.3,1013.3,0
11.7,24.6,0,4.8,10.1,31,11,15,57,60,1011.3,1010.9,0
16.8,19.8,1.2,5.4,0.1,35,13,13,92,64,1017.3,1018.3,1
10.3,23.8,0.4,4,11.2,31,9,15,56,33,1024.7,1020.4,0
12.6,26.2,0,6.2,10.4,28,13,11,52,33,1020.3,1014.2,0
17.5,21.4,0,8,1.2,39,13,13,53,78,1009.9,1005.7,0
16.2,24,3.8,2.6,7.4,41,17,15,70,61,1007.8,1007.9,1
16.8,24.2,0.8,4.6,9.6,33,13,17,79,61,1013.6,1012.6,0
14.7,26.3,0,3.4,10.6,30,7,15,74,56,1016.5,1012.5,0
15.7,27.2,0,5.6,10.9,44,11,11,64,54,1012.3,1008.6,0
16.6,22.4,2.2,5.6,9.4,44,24,22,48,51,1013.3,1015.9,1
8.3,23.3,0.2,6.2,10.3,30,7,17,62,36,1023.8,1019.7,0
9.5,22.9,0,5.4,7.8,31,2,17,67,64,1019.7,1017.6,0
12.9,24.9,0,4,11,33,9,15,53,28,1025.1,1021.6,0
12.1,28,0,7.4,11.1,31,13,11,50,28,1023.3,1020.1,0
9.6,29.9,0,6.2,10.9,24,6,9,44,21,1023.1,1020.5,0
14.9,30.1,0,8.2,10.8,33,11,7,51,25,1023.9,1020.3,0
17.4,31.6,0,8,10.9,35,17,9,34,20,1021.4,1018.6,0
12.1,31.8,0,6.8,10.8,33,6,19,39,34,1022.7,1020.8,0
15.4,30.4,0,7,10.7,28,11,9,64,29,1024.9,1020.3,0
12.3,30.4,0,5.2,10.6,19,6,11,55,37,1018.2,1013.5,0
13.7,24.4,0,5.2,8.1,43,2,20,94,63,1013.1,1011.7,0
14.8,22.3,0,5.4,8.9,35,17,4,56,33,1023.6,1021.6,0
8.7,23.6,0,5,10.5,33,7,17,58,44,1027.6,1024.5,0
11.1,27.4,0,4.8,10.4,24,13,9,56,26,1027.4,1023.1,0
10,30.1,0,5.6,10.4,24,9,6,51,20,1022.7,1018.4,0
13.1,28.1,0,6.6,10.5,28,9,13,38,35,1016.6,1015.7,0
10.6,23.8,0,5.2,9.7,35,9,15,69,52,1021.5,1019.9,0
12.9,26.8,0,4.2,10.4,31,11,15,64,49,1024.3,1020.1,0
12.8,29,0,5.8,6.2,22,2,11,73,42,1019.3,1015.4,0
14.8,29.3,0,4,7.3,31,11,9,73,38,1015.7,1011.7,0
17.2,25.1,0,5.4,7,35,11,11,66,54,1014.6,1011.6,0
15.4,21.8,0,5,2.5,24,13,11,74,59,1015.3,1013.2,0
15.3,25,0,4,8,31,9,15,72,63,1013,1010.4,0
14.1,25.6,0,2.4,10.1,26,4,15,75,52,1018.4,1017.5,0
11.2,28.6,0,5.6,10.3,26,2,15,69,41,1021.7,1018.1,0
12.2,28.3,0,4,10,24,0,11,60,46,1020.2,1017.2,0
15.3,28.6,0,4.4,10,26,6,13,61,45,1019.7,1017.3,0
16.5,28.1,0,5.4,10.3,30,7,11,70,40,1020.8,1017,0
14.6,26,0,6,10.3,28,7,15,68,47,1022.4,1019.2,0
13.2,24.2,0,5,10.2,28,11,13,69,45,1026.8,1023.5,0
8.3,26.1,0,1.4,8.8,28,6,17,58,44,1027.6,1024.2,0
12,26.3,0,4.4,10,26,7,11,51,30,1027,1023.3,0
9.6,26.7,0,4,10,33,6,15,52,37,1026.2,1022.8,0
8.7,27.6,0,5,10,22,6,13,46,28,1024.1,1020.7,0
8.7,23.9,0,4.2,9.3,31,0,17,65,60,1022.9,1020.6,0
12.1,24.1,0,4.2,9.5,24,9,9,62,40,1026.3,1023.3,0
10.4,26.4,0,5.4,8,48,7,7,57,33,1025.7,1021.5,0
13,29.2,0,4,9,33,13,13,47,37,1020.4,1017.5,0
14.2,24.2,0,3.6,5.8,24,6,11,78,65,1018.3,1017.1,0
16,24.3,7.8,2.2,8.6,22,0,9,88,55,1022.1,1021.7,1
12.2,26.3,0.2,3.4,9.5,20,7,6,75,42,1027.4,1024.3,0
11.7,30.8,0,4,9.7,31,13,9,55,28,1023.8,1020,0
13.3,26.4,0,4,7.8,24,11,13,56,67,1020.6,1017,0
17.4,20.7,2.2,2,2,28,6,13,87,55,1019.8,1019.5,1
8.6,21.6,0,6.8,8.8,28,4,13,59,39,1023.2,1020.6,0
10,22.1,0,3.2,7.6,28,2,11,71,45,1023.1,1019.6,0
8.6,22.5,0,3.2,9.1,24,9,4,79,37,1022,1018.4,0
8,22.9,0,2.8,7.2,22,6,9,67,39,1020.3,1018.6,0
11.7,25,0,4.2,6.2,44,11,17,49,62,1013.1,1009.1,0
15.7,20.7,3,3.2,4.2,54,20,15,61,62,1008.4,1008.2,1
14.5,21.5,7.6,3.6,6.1,35,9,7,80,52,1015.4,1015.4,1
10.1,20.4,0,2.2,9.5,30,6,11,79,58,1021.6,1019.5,0
9.4,25.9,0,2.8,9.1,35,13,13,59,37,1019,1016.7,0
15.4,22.9,1,3.6,4.1,37,7,15,97,63,1014.2,1011.4,0
10.9,16.9,8.2,4,1.4,24,2,7,86,82,1015,1011.6,1
12.2,18.2,17.2,1.4,4.3,50,17,19,85,74,1006.3,1009.5,1
8.5,19.9,16,2.2,6,22,6,6,94,61,1019.9,1019.6,1
11.5,17.9,5.2,2.2,0.2,46,7,6,99,87,1023.1,1021.1,1
12.5,21.4,1,1.2,8,22,7,9,90,55,1022.5,1020.3,0
7.4,22.4,0,2,9.4,20,6,9,94,46,1022.1,1018.9,0
10,19.4,1.4,2.8,6.7,30,9,11,90,60,1021.1,1020.1,1
